ticker,EPS,PER,BPS,PBR,DPS,DIV
095570,982,4.07,6802,0.59,300,7.5
006840,2168,13.24,62448,0.46,750,2.61
027410,281,23.23,15699,0.42,110,1.68
282330,8763,19.69,36022,4.79,2700,1.57
138930,1647,3.9,25415,0.25,360,5.61
001460,33265,10.82,517079,0.7,1100,0.31
001465,0,0.0,0,0.0,1150,0.72
001040,8240,11.69,126448,0.76,1850,1.92
079160,0,0.0,11590,2.47,0,0.0
00104K,0,0.0,0,0.0,1900,2.59
000120,1349,126.4,131146,1.3,0,0.0
011150,51,87.6,1781,2.51,0,0.0
011155,0,0.0,0,0.0,0,0.0
001045,0,0.0,0,0.0,1900,3.45
097950,9516,42.8,297949,1.37,3500,0.86
097955,0,0.0,0,0.0,3550,1.93
000590,8435,7.01,195584,0.3,500,0.85
012030,23,37.66,1049,0.83,0,0.0
016610,1172,4.9,16484,0.35,250,4.36
005830,5966,7.22,84026,0.51,1500,3.48
000990,2410,21.73,14483,3.62,350,0.67
000995,0,0.0,0,0.0,400,0.38
139130,1900,4.14,27296,0.29,410,5.21
001530,6765,23.8,195965,0.82,1500,0.93
000210,17223,4.52,153815,0.51,1300,1.67
000215,0,0.0,0,0.0,1350,3.4
375500,0,0.0,0,0.0,0,0.0
37550K,0,0.0,0,0.0,0,0.0
004840,461,14.47,17771,0.38,100,1.5
155660,546,9.76,9613,0.55,50,0.94
069730,469,11.22,9851,0.53,40,0.76
017940,0,0.0,166288,0.24,2200,5.45
007700,7158,19.98,31366,4.56,1000,0.7
114090,1170,14.27,9460,1.77,659,3.95
078930,5745,6.96,93746,0.43,1900,4.75
006360,5590,6.99,49623,0.79,1000,2.56
001250,0,0.0,4351,0.53,0,0.0
007070,1729,21.27,28232,1.3,750,2.04
078935,0,0.0,0,0.0,1950,6.15
012630,4460,2.44,36131,0.3,200,1.83
039570,0,0.0,10245,0.95,350,3.6
089470,445,13.89,8886,0.7,120,1.94
294870,8731,3.14,47095,0.58,500,1.82
011200,0,0.0,3420,6.32,0,0.0
082740,0,0.0,5722,1.28,0,0.0
003560,0,0.0,933,2.05,0,0.0
175330,1641,3.8,17615,0.35,300,4.81
234080,1385,14.62,7744,2.61,500,2.47
001060,0,0.0,10059,2.95,325,1.09
001067,0,0.0,0,0.0,350,0.58
001065,0,0.0,0,0.0,350,1.16
096760,0,0.0,2191,2.29,90,1.8
105560,8451,5.96,92672,0.54,2210,4.38
002380,0,0.0,421723,0.48,5500,2.7
009070,239,34.47,6409,1.29,45,0.55
009440,369,11.71,7996,0.54,60,1.39
119650,149,54.9,5805,1.41,30,0.37
092220,0,0.0,1782,1.33,0,0.0
016380,0,0.0,8886,1.45,0,0.0
016385,0,0.0,0,0.0,0,0.0
001390,7691,3.3,26210,0.97,350,1.38
001940,2909,5.24,44246,0.34,280,1.84
025000,8571,7.18,96367,0.64,2500,4.07
092230,8406,6.67,149477,0.38,2600,4.63
000040,0,0.0,318,4.21,0,0.0
044450,1034,10.3,12026,0.89,270,2.54
030200,2526,10.69,52341,0.52,1100,4.07
033780,8208,9.8,63008,1.28,4400,5.47
030210,681,6.23,8098,0.52,150,3.53
058850,178,16.23,3715,0.78,80,2.77
058860,272,10.48,4835,0.59,90,3.16
093050,2313,6.92,41768,0.38,500,3.13
003550,6143,14.96,107050,0.86,2200,2.39
034220,0,0.0,31694,0.72,0,0.0
001120,739,40.0,30224,0.98,300,1.02
051900,46431,33.84,234042,6.71,11000,0.7
051905,0,0.0,0,0.0,11050,1.58
003555,0,0.0,0,0.0,2250,3.37
032640,1005,12.04,16218,0.75,400,3.31
011070,4323,50.44,93151,2.34,300,0.14
066570,169,902.5,79245,1.92,750,0.49
066575,0,0.0,0,0.0,800,1.14
108670,1154,63.44,91420,0.8,250,0.34
108675,0,0.0,0,0.0,300,0.87
037560,0,0.0,12283,0.37,75,1.66
051910,4085,231.1,217230,4.35,2000,0.21
051915,0,0.0,0,0.0,2050,0.49
079550,145,263.0,28817,1.32,600,1.57
006260,912,72.4,98330,0.67,1450,2.2
010120,3542,16.84,45353,1.32,1200,2.01
000680,0,0.0,6590,0.41,0,0.0
229640,523,14.42,4591,1.64,180,2.39
023150,0,0.0,7785,1.04,350,4.31
035420,4006,95.0,35223,10.8,376,0.1
181710,656,105.94,80696,0.86,0,0.0
005940,1585,7.16,17934,0.63,500,4.41
005945,0,0.0,0,0.0,550,6.19
034310,771,22.5,18100,0.96,230,1.33
008260,224,15.92,3877,0.92,50,1.4
004250,343,12.14,6745,0.62,100,2.4
004255,0,0.0,0,0.0,105,4.38
010060,0,0.0,110515,1.13,0,0.0
005490,22823,13.19,510076,0.59,10000,3.32
010950,561,152.4,55715,1.53,200,0.23
010955,0,0.0,0,0.0,225,0.46
034120,1114,19.94,31799,0.7,150,0.68
101060,0,0.0,4162,0.47,0,0.0
005090,0,0.0,56341,0.68,1000,2.61
004060,48,14.67,1012,0.7,0,0.0
001380,17,158.9,2893,0.93,0,0.0
002360,0,0.0,876,1.06,0,0.0
009160,157,21.16,6743,0.49,60,1.81
123700,438,9.29,10621,0.38,125,3.07
025530,363,9.64,10066,0.35,175,5.0
034730,12917,19.94,235255,1.09,5000,1.94
011790,1686,67.6,41542,2.74,1000,0.88
018670,17794,5.15,180030,0.51,3000,3.28
001740,0,0.0,8713,0.64,120,2.15
001745,0,0.0,0,0.0,145,0.12
006120,8846,7.12,82498,0.76,700,1.11
006125,0,0.0,0,0.0,750,1.4
210980,2365,14.99,19032,1.86,600,1.69
068400,740,15.14,9639,1.16,0,0.0
326030,0,0.0,0,0.0,0,0.0
03473K,0,0.0,0,0.0,5050,2.04
096770,0,0.0,186398,1.3,3000,1.24
096775,0,0.0,0,0.0,3050,1.77
001510,67,13.16,1197,0.74,10,1.13
001515,0,0.0,0,0.0,15,0.3
285130,802,378.5,54214,5.6,450,0.15
28513K,0,0.0,0,0.0,500,0.31
017670,12144,21.0,284310,0.9,10000,3.92
000660,2943,47.56,65836,2.13,1000,0.71
064960,181,358.0,50329,1.29,1400,2.16
100840,2148,7.59,32631,0.5,800,4.91
003570,622,11.99,18558,0.4,300,4.02
036530,4072,4.52,46992,0.39,500,2.72
005610,2492,29.38,37411,1.96,1104,1.51
011810,0,0.0,2864,1.98,0,0.0
077970,737,9.29,8586,0.8,0,0.0
071970,0,0.0,4813,0.72,0,0.0
084870,0,0.0,5163,0.33,0,0.0
002710,225,20.64,4962,0.94,30,0.65
024070,70,50.62,7697,0.46,50,1.41
037270,0,0.0,1562,3.91,0,0.0
000500,1391,15.03,61708,0.34,600,2.87
000860,2250,11.0,81019,0.31,500,2.02
035250,1651,15.45,17377,1.47,900,3.53
011420,0,0.0,791,1.98,0,0.0
002100,254,52.94,8484,1.59,220,1.64
009450,2207,22.94,23612,2.14,300,0.59
267290,4167,4.54,57537,0.33,875,4.63
012320,4007,8.45,171962,0.2,500,1.48
000050,1630,8.07,27050,0.49,125,0.95
214390,221,54.3,6239,1.92,100,0.83
012610,344,19.22,5357,1.23,50,0.76
009140,182,153.0,34673,0.8,250,0.9
013580,8363,3.47,50766,0.57,600,2.07
012200,4,1134.0,5425,0.84,35,0.77
012205,0,0.0,0,0.0,40,0.59
002140,182,21.4,3842,1.01,30,0.77
010130,35811,11.27,355878,1.13,14000,3.47
002240,434,38.38,59916,0.28,350,2.1
009290,582,14.38,8069,1.04,80,0.96
017040,185,13.41,2255,1.1,15,0.6
017900,66,34.25,3805,0.59,50,2.21
037710,29953,5.39,413244,0.39,3500,2.17
030610,2391,3.18,26692,0.28,400,5.26
339770,1411,12.86,3835,4.73,96,0.53
007690,6219,9.29,88911,0.65,1500,2.6
005320,0,0.0,2337,1.73,0,0.0
001140,0,0.0,1333,1.6,0,0.0
002720,0,0.0,3163,2.46,0,0.0
083420,236,50.22,4521,2.62,170,1.43
014530,422,8.44,4825,0.74,160,4.49
014280,0,0.0,10865,0.46,80,1.62
014285,0,0.0,0,0.0,90,0.85
008870,8088,8.26,103528,0.65,1700,2.54
001570,0,0.0,1535,2.69,0,0.0
002990,332,26.66,10364,0.85,500,5.65
002995,0,0.0,0,0.0,550,1.81
011780,10549,21.9,78488,2.94,1500,0.65
011785,0,0.0,0,0.0,1550,1.72
214330,0,0.0,2439,0.92,0,0.0
001210,0,0.0,3098,0.83,0,0.0
073240,0,0.0,4383,0.89,0,0.0
092440,298,15.99,8125,0.59,150,3.15
000270,4556,18.17,71487,1.16,1150,1.39
024110,2242,4.0,33567,0.27,670,7.48
013700,305,9.61,1571,1.87,30,1.02
004540,0,0.0,4260,0.94,0,0.0
004545,0,0.0,0,0.0,0,0.0
001260,394,33.25,5379,2.44,0,0.0
008350,131,32.25,1621,2.61,0,0.0
008355,0,0.0,0,0.0,0,0.0
004270,0,0.0,2379,1.74,25,0.6
003920,34527,8.5,1028846,0.29,1000,0.34
003925,0,0.0,0,0.0,1050,0.58
025860,335,25.8,8735,0.99,60,0.69
005720,1055,4.39,18028,0.26,80,1.73
005725,0,0.0,0,0.0,85,2.89
002350,1153,6.76,14921,0.52,105,1.35
002355,0,0.0,0,0.0,110,3.77
003580,0,0.0,2692,1.69,0,0.0
251270,1883,65.06,51919,2.36,0,0.0
090350,923,10.3,15754,0.6,275,2.89
090355,0,0.0,0,0.0,280,2.19
000320,439,26.31,27108,0.43,400,3.46
000325,0,0.0,0,0.0,405,2.6
006280,0,0.0,89738,3.8,1000,0.29
005250,59,590.0,16407,2.12,325,0.93
005257,0,0.0,0,0.0,325,0.36
004370,12277,22.44,316955,0.87,4000,1.45
072710,7887,9.41,198514,0.37,2000,2.7
058730,125,40.16,8008,0.63,0,0.0
023590,4283,6.09,29783,0.88,400,1.53
019680,190,21.08,5848,0.68,170,4.24
019685,0,0.0,0,0.0,180,7.0
006370,0,0.0,25376,0.36,100,1.1
008060,976,6.91,12786,0.53,300,4.45
00806K,0,0.0,0,0.0,305,3.91
353200,0,0.0,0,0.0,0,0.0
35320K,0,0.0,0,0.0,0,0.0
000490,150,56.06,9019,0.93,60,0.71
008110,512,10.96,13257,0.42,500,8.91
005750,132,41.22,9607,0.57,130,2.39
001880,6265,5.02,30161,1.04,400,1.27
006570,0,0.0,6005,0.65,140,3.58
001680,2976,8.45,27896,0.9,600,2.39
001685,0,0.0,0,0.0,610,3.63
084690,1946,4.85,15703,0.6,200,2.12
084695,0,0.0,0,0.0,210,2.59
128820,0,0.0,9118,0.42,0,0.0
117580,474,11.2,11145,0.48,250,4.71
016710,837,32.7,26020,1.05,250,0.91
003540,1310,11.26,22870,0.64,1000,6.78
003547,0,0.0,0,0.0,1050,9.38
003545,0,0.0,0,0.0,1050,8.97
009190,230,16.28,1907,1.96,0,0.0
014160,100,25.45,1389,1.83,0,0.0
047040,508,11.73,5916,1.01,0,0.0
009320,0,0.0,775,3.47,0,0.0
042660,0,0.0,35025,0.76,0,0.0
003090,1446,22.98,10795,3.08,100,0.3
069620,2132,58.4,44820,2.78,600,0.48
000430,258,15.83,7743,0.53,115,2.82
006340,0,0.0,1136,1.42,0,0.0
006345,0,0.0,0,0.0,0,0.0
003220,1306,12.02,9660,1.63,260,1.66
024890,104,19.33,1925,1.04,10,0.5
002880,94,12.02,1013,1.12,0,0.0
000300,152,5.26,953,0.84,0,0.0
012800,66,28.7,2023,0.94,10,0.53
015230,1039,6.78,12724,0.55,220,3.13
001070,0,0.0,23893,1.68,0,0.0
006650,17218,18.53,273632,1.17,2500,0.78
001440,0,0.0,345,2.83,0,0.0
084010,1340,9.89,18665,0.71,200,1.51
001790,1717,13.05,48261,0.46,675,3.01
001795,0,0.0,0,0.0,700,3.98
001130,10196,13.93,449614,0.32,2000,1.41
003490,0,0.0,17950,1.54,0,0.0
003495,0,0.0,0,0.0,0,0.0
005880,374,9.89,3394,1.09,0,0.0
003830,20048,5.96,401661,0.3,410,0.34
016090,376,5.82,4498,0.49,100,4.57
069460,0,0.0,972,2.57,0,0.0
192080,6541,8.45,35440,1.56,350,0.63
012510,1684,61.75,11427,9.1,470,0.45
004830,10,1115.0,3690,3.02,20,0.18
004835,0,0.0,0,0.0,25,0.15
024900,0,0.0,1439,2.15,0,0.0
145720,1714,36.28,18695,3.33,0,0.0
002150,519,15.51,7490,1.07,250,3.11
001230,0,0.0,19382,0.53,0,0.0
023450,4926,9.49,20576,2.27,200,0.43
004140,0,0.0,2695,3.34,0,0.0
007590,555,12.05,10032,0.67,250,3.74
005960,2814,4.37,19059,0.65,700,5.69
005965,0,0.0,0,0.0,750,3.41
026960,1388,22.69,13419,2.35,700,2.22
002210,0,0.0,2689,4.35,0,0.0
102260,128,38.53,6198,0.8,200,4.06
005190,2517,6.44,21972,0.74,600,3.7
000640,3220,32.62,121392,0.86,1000,0.95
170900,8404,9.88,76488,1.09,1000,1.2
028100,1686,9.67,16860,0.97,200,1.23
282690,1799,5.84,25988,0.4,500,4.76
001520,0,0.0,3428,0.37,40,3.14
001527,0,0.0,0,0.0,150,1.28
001529,0,0.0,0,0.0,150,0.63
084670,12104,1.95,45514,0.52,4700,19.88
002900,61,24.34,882,1.68,0,0.0
082640,739,5.72,16121,0.26,230,5.44
001525,0,0.0,0,0.0,90,1.38
008970,15,82.7,671,1.85,0,0.0
092780,753,8.09,8059,0.76,120,1.97
049770,17015,11.34,176519,1.09,3000,1.55
018500,350,3.43,1363,0.88,0,0.0
006040,12635,20.42,282744,0.91,2000,0.78
030720,1304,6.75,10939,0.8,0,0.0
014820,1485,33.53,17529,2.84,500,1.0
014825,0,0.0,0,0.0,550,1.67
163560,597,14.89,13940,0.64,100,1.12
004890,1726,45.66,145886,0.54,750,0.95
002690,74,45.4,8703,0.39,10,0.3
000020,341,41.94,10772,1.33,120,0.84
000150,21900,2.29,72969,0.69,5200,10.38
000157,0,0.0,0,0.0,5200,9.35
241560,2716,13.11,39692,0.9,1200,3.37
000155,0,0.0,0,0.0,5250,13.58
042670,1153,7.03,10677,0.76,0,0.0
034020,0,0.0,11643,0.97,0,0.0
336260,162,302.2,2277,21.5,0,0.0
33626K,0,0.0,0,0.0,0,0.0
33626L,0,0.0,0,0.0,0,0.0
016740,374,12.94,5223,0.93,80,1.65
192650,417,22.45,3575,2.62,160,1.71
024090,2385,5.91,14933,0.94,500,3.55
003160,23,297.5,4256,1.61,50,0.73
092200,0,0.0,3969,0.83,0,0.0
013570,646,8.82,13449,0.42,150,2.63
210540,1729,9.86,15129,1.13,200,1.17
007340,7539,4.14,60240,0.52,1500,4.81
026890,287,40.78,3705,3.16,80,0.68
115390,302,48.7,12620,1.16,0,0.0
032350,0,0.0,4348,4.44,0,0.0
000400,0,0.0,3112,0.55,0,0.0
023530,0,0.0,376333,0.34,3800,2.99
004000,6611,7.97,57873,0.91,1700,3.23
286940,3720,10.51,25357,1.54,700,1.79
280360,5936,21.06,188501,0.66,1300,1.04
004990,0,0.0,63267,0.52,1100,3.32
00499K,0,0.0,0,0.0,1150,1.96
005300,0,0.0,138233,0.88,2700,2.22
005305,0,0.0,0,0.0,2705,4.36
011170,20860,14.55,385244,0.79,6700,2.21
002270,41242,9.14,625100,0.6,12000,3.18
071840,0,0.0,81410,0.47,1000,2.61
027740,0,0.0,522,1.37,0,0.0
204320,2360,28.19,32193,2.07,550,0.83
001080,420,42.97,55976,0.32,200,1.11
138040,2797,4.86,19600,0.69,550,4.04
008560,924,4.6,5695,0.75,200,4.7
000060,2693,6.61,21397,0.83,850,4.78
090370,0,0.0,1022,1.01,0,0.0
017180,0,0.0,2912,1.86,0,0.0
009900,1419,18.69,2235,11.86,0,0.0
012690,66,67.25,1781,2.49,50,1.13
005360,0,0.0,3873,1.21,70,1.5
009680,514,25.19,12362,1.05,300,2.32
009580,162,33.53,9842,0.55,175,3.22
009200,0,0.0,10529,0.27,50,1.75
033920,849,8.07,18067,0.38,0,0.0
008420,121,31.73,5430,0.71,50,1.3
025560,0,0.0,3850,0.83,0,0.0
007120,109,4.98,537,1.01,0,0.0
006800,956,10.08,11236,0.86,260,2.7
00680K,0,0.0,0,0.0,286,6.64
006805,0,0.0,0,0.0,286,5.79
085620,682,6.06,11792,0.35,170,4.12
002840,6163,29.3,44134,4.09,654,0.36
268280,7559,17.0,47326,2.72,1700,1.32
107590,6591,12.12,62937,1.27,400,0.5
134380,6719,9.14,46438,1.32,1000,1.63
003650,11366,5.95,148274,0.46,2000,2.96
003610,144,14.86,4475,0.48,40,1.87
001340,373,12.41,3726,1.24,75,1.62
035150,288,28.4,5853,1.4,100,1.22
002410,794,5.96,2819,1.68,0,0.0
007210,0,0.0,3390,0.71,0,0.0
002760,11,189.5,734,2.84,5,0.24
003850,701,30.03,5858,3.59,100,0.48
000890,0,0.0,635,1.65,0,0.0
003000,0,0.0,4489,5.19,200,0.86
001270,3070,7.12,36295,0.6,1200,5.49
001275,0,0.0,0,0.0,1250,6.36
026940,92,45.6,5627,0.75,75,1.79
015350,4892,11.77,60885,0.95,1000,1.74
011390,3684,33.38,52812,2.33,250,0.2
005030,0,0.0,709,0.91,0,0.0
002070,0,0.0,6310,0.55,0,0.0
100220,921,7.31,16496,0.41,250,3.71
030790,0,0.0,6679,1.83,0,0.0
352820,2951,77.25,6113,37.3,0,0.0
005180,4644,12.38,57976,0.99,1450,2.52
003960,12182,1.44,34643,0.51,150,0.86
008040,7,174.2,1394,0.88,0,0.0
007160,0,0.0,79920,0.56,150,0.34
014710,0,0.0,11862,0.46,0,0.0
006090,1402,7.2,17782,0.57,100,0.99
001470,61,58.78,1531,2.34,0,0.0
006400,5331,129.2,175114,3.93,1000,0.15
006405,0,0.0,0,0.0,1050,0.21
006660,593,14.86,26712,0.33,60,0.68
028260,6366,19.4,125948,0.98,2000,1.62
02826K,0,0.0,0,0.0,2050,1.81
207940,3067,242.2,65812,11.29,0,0.0
032830,5443,14.31,178335,0.44,2650,3.4
018260,9521,19.6,84595,2.2,2400,1.29
028050,1493,8.91,6749,1.97,0,0.0
009150,6806,28.28,68106,2.83,1100,0.57
009155,0,0.0,0,0.0,1150,1.05
005930,3166,26.16,37528,2.21,1416,1.71
005935,0,0.0,0,0.0,1417,1.95
001360,118,53.9,2421,2.63,0,0.0
010140,0,0.0,8324,0.77,0,0.0
010145,0,0.0,0,0.0,0,0.0
016360,4388,8.83,55423,0.7,1700,4.39
068290,487,94.44,9069,5.07,100,0.22
029780,3225,10.51,59525,0.57,1600,4.72
000810,15126,12.83,282791,0.69,8500,4.38
000815,0,0.0,0,0.0,8505,5.99
006110,450,22.89,9893,1.04,110,1.07
145990,3375,17.48,104070,0.57,1000,1.69
145995,0,0.0,0,0.0,1050,2.48
003230,7906,11.03,37661,2.32,800,0.92
002170,15112,4.35,109582,0.6,1000,1.52
272550,1998,11.64,20142,1.15,750,3.23
000070,3987,22.75,160079,0.57,2000,2.21
000075,0,0.0,0,0.0,2050,3.48
002810,1987,7.25,19563,0.74,350,2.43
005680,428,24.88,24220,0.44,250,2.35
003720,0,0.0,1285,2.11,0,0.0
023000,261,13.47,5249,0.67,115,3.27
004380,158,80.4,8969,1.42,150,1.18
002450,163,9.75,2478,0.64,50,3.14
004440,211,61.12,21895,0.59,38,0.29
000520,129,153.9,9580,2.07,150,0.76
009770,1868,15.52,73851,0.39,0,0.0
005500,917,26.39,14207,1.7,800,3.31
004690,10614,7.74,316716,0.26,3000,3.65
010960,907,5.04,7624,0.6,190,4.15
004450,4547,8.29,67349,0.56,1350,3.58
009470,460,49.12,6665,3.39,100,0.44
011230,0,0.0,1132,3.36,0,0.0
001820,2889,22.78,14698,4.48,250,0.38
000390,167,64.7,10625,1.02,125,1.16
001290,0,0.0,1587,0.7,0,0.0
041650,210,20.64,7924,0.55,100,2.31
075180,0,0.0,11092,0.53,140,2.38
007540,5441,9.21,56153,0.89,200,0.4
248170,5872,8.13,34375,1.39,200,0.42
007860,0,0.0,17990,0.68,50,0.41
200880,0,0.0,22608,0.4,100,1.1
